timestamp,latitude,longitude,altitude,speed,temperature,battery_voltage
2026-08-14 09:23:37.409771,39.921307775711504,32.85348328774215,156.06060606060606,58.50084798227278,27.93902136805256,12.301010101010101
2026-08-14 09:23:38.409771,39.92139153604026,32.853540202662394,157.57575757575756,66.0331672001734,24.78658517865028,12.292929292929292
2026-08-14 09:23:39.409771,39.92149560641139,32.853461261828635,159.0909090909091,70.79376231880744,25.301369140567054,12.284848484848485
2026-08-14 09:23:40.409771,39.92152057325718,32.85344785017262,160.60606060606062,60.44343926788199,25.09453995628012,12.276767676767676
2026-08-14 09:23:41.409771,39.92155101859628,32.853412475919335,162.12121212121212,65.89833560522092,25.228400388536304,12.268686868686869
2026-08-14 09:23:42.409771,39.92144260803187,32.85338102671048,163.63636363636363,62.35788348540549,23.977979621532732,12.26060606060606
2026-08-14 09:23:43.409771,39.92146974962924,32.853343955285695,165.15151515151516,60.35790120279644,25.346889999478503,12.252525252525253
2026-08-14 09:23:44.409771,39.92141698878995,32.853356100179795,166.66666666666669,53.379091215952776,23.974778728285834,12.244444444444445
2026-08-14 09:23:45.409771,39.92140411546981,32.85339897452939,168.1818181818182,60.17191789190027,24.32737205456354,12.236363636363636
2026-08-14 09:23:46.409771,39.92129646044482,32.8533547214775,169.6969696969697,61.86402928238308,24.206499350306164,12.228282828282829
2026-08-14 09:23:47.409771,39.92127375254399,32.85326044005694,171.21212121212122,55.82227958355203,24.032143401482323,12.22020202020202
2026-08-14 09:23:48.409771,39.92131711003327,32.85325629551298,172.72727272727272,60.67254024355833,25.850235213426462,12.212121212121213
2026-08-14 09:23:49.409771,39.92128500683418,32.85322713598168,174.24242424242425,55.27560339757345,26.80218764905192,12.204040404040404
2026-08-14 09:23:50.409771,39.92127406435219,32.85317792414081,175.75757575757575,63.471303092234365,27.065239234609248,12.195959595959597
2026-08-14 09:23:51.409771,39.92125266186322,32.853192294803016,177.27272727272725,56.83071458460436,24.47287435756894,12.187878787878788
2026-08-14 09:23:52.409771,39.921248549136486,32.853158129827015,178.78787878787878,59.752343961421374,27.31385738422767,12.17979797979798
2026-08-14 09:23:53.409771,39.921233542694516,32.85307204334894,180.3030303030303,61.95127543043985,24.639151807847654,12.171717171717171
2026-08-14 09:23:54.409771,39.921265385317,32.85296465927755,181.8181818181818,63.891295960445454,25.03819666583939,12.163636363636364
2026-08-14 09:23:55.409771,39.92125042108123,32.852940264790085,183.33333333333331,62.660357492963435,25.23125165729006,12.155555555555555
2026-08-14 09:23:56.409771,39.921225734762174,32.85296356682268,184.84848484848484,56.7005835626205,26.286395874223754,12.147474747474748
2026-08-14 09:23:57.409771,39.92119088369027,32.85294963581664,186.36363636363637,57.61398198616374,25.587743598309903,12.13939393939394
2026-08-14 09:23:58.409771,39.92115799766875,32.85289383244403,187.87878787878788,55.15966778500481,24.828388026295777,12.131313131313131
2026-08-14 09:23:59.409771,39.92110740322919,32.85285436031975,189.39393939393938,55.299782880875,23.162693324409528,12.123232323232324
2026-08-14 09:24:00.409771,39.92098735179665,32.85286669095592,190.9090909090909,54.56577110897699,26.723707168144706,12.115151515151515
2026-08-14 09:24:01.409771,39.92100992238324,32.852824900248926,192.42424242424244,65.08367849631405,24.739155758161747,12.107070707070708
2026-08-14 09:24:02.409771,39.9209752696951,32.852766567786425,193.93939393939394,66.26248629745798,24.69736852503945,12.098989898989899
2026-08-14 09:24:03.409771,39.92095289083146,32.85275620393256,195.45454545454544,58.698602892801084,25.054497604264842,12.090909090909092
2026-08-14 09:24:04.409771,39.920987183833866,32.85276684291148,196.96969696969697,58.54062216568655,25.48303206696748,12.082828282828283
2026-08-14 09:24:05.409771,39.920976145046154,32.852679004589724,198.4848484848485,59.1773785917172,23.990780758620083,12.074747474747475
2026-08-14 09:24:06.409771,39.92090213270757,32.85258107831651,200.0,63.101476001459766,25.55711817180528,12.066666666666666
2026-08-14 09:24:07.409771,39.92090343678363,32.85258090408513,201.5151515151515,61.68680095511608,27.888705564147692,12.05858585858586
2026-08-14 09:24:08.409771,39.9208500304884,32.852676775442845,203.03030303030303,63.40412061008145,27.262416366829644,12.05050505050505
2026-08-14 09:24:09.409771,39.92079852100188,32.85271195269755,204.54545454545456,53.12082268978871,26.16641855622911,12.042424242424243
2026-08-14 09:24:10.409771,39.9207505182293,32.85272032560052,206.06060606060606,65.95152337454107,26.277487198371926,12.034343434343434
2026-08-14 09:24:11.409771,39.92077081760912,32.852885667146495,207.57575757575756,56.03933569933317,20.93338811696699,12.026262626262627
2026-08-14 09:24:12.409771,39.920837711077105,32.852930854280366,209.0909090909091,59.94522782356967,25.17144380768428,12.01818181818182
2026-08-14 09:24:13.409771,39.92089062105098,32.852890991796684,210.60606060606062,55.68033640251888,24.846531490452563,12.01010101010101
2026-08-14 09:24:14.409771,39.92090591358152,32.8528811306245,212.12121212121212,64.83440268017159,23.786502298286752,12.002020202020203
2026-08-14 09:24:15.409771,39.92096092679887,32.85288233958755,213.63636363636363,63.65216903480601,26.07310245351717,11.993939393939394
2026-08-14 09:24:16.409771,39.9208769498663,32.85288514056439,215.15151515151516,61.19087276442924,27.235929358639485,11.985858585858587
2026-08-14 09:24:17.409771,39.920847504201184,32.85286315752308,216.66666666666669,60.770949007617624,26.454867639353804,11.977777777777778
2026-08-14 09:24:18.409771,39.92088831068987,32.85280555286092,218.1818181818182,64.13506934136564,22.721667184996125,11.96969696969697
2026-08-14 09:24:19.409771,39.9209446834083,32.8527974478813,219.6969696969697,62.4065067635736,24.58882424807355,11.961616161616162
2026-08-14 09:24:20.409771,39.92092428449368,32.852753576175196,221.21212121212122,61.47546060437737,25.066735510553524,11.953535353535354
2026-08-14 09:24:21.409771,39.92090401910718,32.8527557846314,222.72727272727272,63.24308090536935,26.97922236717215,11.945454545454545
2026-08-14 09:24:22.409771,39.920896701241034,32.85269585675637,224.24242424242425,55.647533513093215,24.222272057364634,11.937373737373738
2026-08-14 09:24:23.409771,39.92092536060502,32.85267585519941,225.75757575757575,51.94937078376927,27.14711335920411,11.929292929292929
2026-08-14 09:24:24.409771,39.92084046885469,32.8526165665489,227.27272727272725,63.76535769070409,26.121968252745816,11.921212121212122
2026-08-14 09:24:25.409771,39.92080849010928,32.85259234958438,228.78787878787878,58.67811704650592,24.975405629261168,11.913131313131313
2026-08-14 09:24:26.409771,39.92085960043166,32.85260261849764,230.3030303030303,60.52307999017912,25.589623544787827,11.905050505050506
2026-08-14 09:24:27.409771,39.92090368190615,32.85266559717065,231.8181818181818,52.92448529788481,25.963965185963286,11.896969696969698
2026-08-14 09:24:28.409771,39.92091098163122,32.852656356287376,233.33333333333334,63.62008461133776,25.473143598612545,11.88888888888889
2026-08-14 09:24:29.409771,39.920898340743555,32.85257204225875,234.84848484848484,58.68905670594588,24.843854771263555,11.880808080808082
2026-08-14 09:24:30.409771,39.920891090608514,32.85257559172493,236.36363636363637,51.7582899241535,23.31993702255391,11.872727272727273
2026-08-14 09:24:31.409771,39.92095941306233,32.85256525364669,237.87878787878788,55.20830028444787,22.925878481226434,11.864646464646466
2026-08-14 09:24:32.409771,39.92096258627776,32.85254077958546,239.3939393939394,57.72819056406663,24.66342671732379,11.856565656565657
2026-08-14 09:24:33.409771,39.92095862801066,32.85259253805966,240.9090909090909,51.583549463976425,25.15339034154441,11.84848484848485
2026-08-14 09:24:34.409771,39.921018570102824,32.85254422772936,242.42424242424244,62.83610705638175,23.440847094751597,11.84040404040404
2026-08-14 09:24:35.409771,39.92089943746646,32.852573066385446,243.93939393939394,62.339400738633735,24.436207812228087,11.832323232323233
2026-08-14 09:24:36.409771,39.92082022953101,32.85256947365672,245.45454545454544,47.826538641360905,26.875938502666077,11.824242424242424
2026-08-14 09:24:37.409771,39.92086677430312,32.85259643987245,246.96969696969697,55.21787369369239,25.929376201143032,11.816161616161617
2026-08-14 09:24:38.409771,39.92084653559239,32.8526102056386,248.48484848484847,61.15974910462222,22.255965614017356,11.808080808080808
2026-08-14 09:24:39.409771,39.92077454076162,32.85252279404043,250.0,58.141043780906294,23.836813707509098,11.8
